,TAG_NAME,DEPTH_EFFECTIVE_DATE,MDKB_DEPTH,INSTRUMENTATION_TYPE,Point #
6133,OBS_100TI-8005AN,2012-04-30,212.52,Thermocouple,40
6134,OBS_100TI-8005AO,2012-04-30,210.52,Thermocouple,41
6135,OBS_100TI-8005AP,2012-04-30,208.52,Thermocouple,42
6136,OBS_100TI-8005AQ,2012-04-30,206.52,Thermocouple,43
6137,OBS_100TI-8005AR,2012-04-30,204.52,Thermocouple,44
6138,OBS_100TI-8005AS,2012-04-30,202.52,Thermocouple,45
6139,OBS_100TI-8005AT,2012-04-30,200.52,Thermocouple,46
6140,OBS_100TI-8005AU,2012-04-30,198.52,Thermocouple,47
6141,OBS_100TI-8005AV,2012-04-30,196.52,Thermocouple,48
6142,OBS_100TI-8005AW,2012-04-30,194.52,Thermocouple,49
6143,OBS_100TI-8005E,2012-04-30,312.11,Thermocouple,5
6144,OBS_100TI-8005AX,2012-04-30,192.52,Thermocouple,50
6145,OBS_100TI-8005AY,2012-04-30,190.52,Thermocouple,51
6146,OBS_100TI-8005AZ,2012-04-30,188.52,Thermocouple,52
6147,OBS_100TI-8005BA,2012-04-30,186.52,Thermocouple,53
6148,OBS_100TI-8005BB,2012-04-30,184.52,Thermocouple,54
6149,OBS_100TI-8005F,2012-04-30,308.14,Thermocouple,6
6150,OBS_100TI-8005G,2012-04-30,304.16,Thermocouple,7
6151,OBS_100TI-8005H,2012-04-30,300.19,Thermocouple,8
6152,OBS_100TI-8005I,2012-04-30,296.22,Thermocouple,9
6153,OBS_100TI-8005BC,2012-04-30,237.8,Piezometer,PiezT1
6154,OB_WELLS/OB6_TEMP_PT1.CV,2006-06-06,312.5,Thermocouple,1
6155,OB_WELLS/OB6_TEMP_PT10.CV,2006-06-06,281.41,Thermocouple,10
6156,OB_WELLS/OB6_TEMP_PT11.CV,2006-06-06,277.95,Thermocouple,11
6157,OB_WELLS/OB6_TEMP_PT12.CV,2006-06-06,274.5,Thermocouple,12
6158,OB_WELLS/OB6_TEMP_PT13.CV,2006-06-06,271.05,Thermocouple,13
6159,OB_WELLS/OB6_TEMP_PT14.CV,2006-06-06,267.6,Thermocouple,14
6160,OB_WELLS/OB6_TEMP_PT15.CV,2006-06-06,264.15,Thermocouple,15
6161,OB_WELLS/OB6_TEMP_PT16.CV,2006-06-06,260.7,Thermocouple,16
6162,OB_WELLS/OB6_TEMP_PT17.CV,2006-06-06,257.25,Thermocouple,17
6163,OB_WELLS/OB6_TEMP_PT18.CV,2006-06-06,253.8,Thermocouple,18
6164,OB_WELLS/OB6_TEMP_PT19.CV,2006-06-06,250.35,Thermocouple,19
6165,OB_WELLS/OB6_TEMP_PT2.CV,2006-06-06,309.05,Thermocouple,2
6166,OB_WELLS/OB6_TEMP_PT20.CV,2006-06-06,246.9,Thermocouple,20
6167,OB_WELLS/OB6_TEMP_PT21.CV,2006-06-06,244.9,Thermocouple,21
6168,OB_WELLS/OB6_TEMP_PT22.CV,2006-06-06,242.9,Thermocouple,22
6169,OB_WELLS/OB6_TEMP_PT23.CV,2006-06-06,240.9,Thermocouple,23
6170,OB_WELLS/OB6_TEMP_PT24.CV,2006-06-06,238.9,Thermocouple,24
6171,OB_WELLS/OB6_TEMP_PT3.CV,2006-06-06,305.59,Thermocouple,3
6172,OB_WELLS/OB6_TEMP_PT4.CV,2006-06-06,302.14,Thermocouple,4
6173,OB_WELLS/OB6_TEMP_PT5.CV,2006-06-06,298.68,Thermocouple,5
6174,OB_WELLS/OB6_TEMP_PT6.CV,2006-06-06,295.23,Thermocouple,6
6175,OB_WELLS/OB6_TEMP_PT7.CV,2006-06-06,291.77,Thermocouple,7
6176,OB_WELLS/OB6_TEMP_PT8.CV,2006-06-06,288.32,Thermocouple,8
6177,OB_WELLS/OB6_TEMP_PT9.CV,2006-06-06,284.86,Thermocouple,9
6178,OBS_100PI-8006BG,2012-05-08,326.0,Piezometer,PiezP1
6179,OBS_100PI-8006BH,2012-05-25,247.95,Piezometer,PiezP2
6180,OBS_100TI-8006A,2012-04-30,341.0,Thermocouple,1
6181,OBS_100TI-8006J,2012-04-30,308.26,Thermocouple,10
6182,OBS_100TI-8006K,2012-04-30,304.63,Thermocouple,11
6183,OBS_100TI-8006L,2012-05-08,300.99,Thermocouple,12
6184,OBS_100TI-8006M,2012-05-08,297.35,Thermocouple,13
6185,OBS_100TI-8006N,2012-04-30,293.71,Thermocouple,14
6186,OBS_100TI-8006O,2012-04-30,290.08,Thermocouple,15
6187,OBS_100TI-8006P,2012-04-30,286.44,Thermocouple,16
6188,OBS_100TI-8006Q,2012-05-25,282.8,Thermocouple,17
6189,OBS_100TI-8006R,2012-05-25,279.16,Thermocouple,18
6190,OBS_100TI-8006S,2012-04-30,275.53,Thermocouple,19
6191,OBS_100TI-8006B,2012-04-30,337.36,Thermocouple,2
6192,OBS_100TI-8006T,2012-04-30,271.89,Thermocouple,20
6193,OBS_100TI-8006U,2012-04-30,269.89,Thermocouple,21
6194,OBS_100TI-8006V,2012-05-08,267.89,Thermocouple,22
6195,OBS_100TI-8006W,2012-05-25,265.89,Thermocouple,23
6196,OBS_100TI-8006X,2012-04-30,263.89,Thermocouple,24
6197,OBS_100TI-8006Y,2012-04-30,258.26,Thermocouple,25
6198,OBS_100TI-8006Z,2012-04-30,256.26,Thermocouple,26
6199,OBS_100TI-8006AA,2012-05-25,254.26,Thermocouple,27
6200,OBS_100TI-8006AB,2012-08-14,252.26,Thermocouple,28
6201,OBS_100TI-8006AC,2012-05-08,250.26,Thermocouple,29
6202,OBS_100TI-8006C,2012-04-30,333.73,Thermocouple,3
6203,OBS_100TI-8006AD,2012-05-08,248.26,Thermocouple,30
6204,OBS_100TI-8006AE,2012-05-08,246.26,Thermocouple,31
6205,OBS_100TI-8006AF,2012-05-25,244.26,Thermocouple,32
6206,OBS_100TI-8006AG,2012-04-30,242.26,Thermocouple,33
6207,OBS_100TI-8006AH,2012-04-30,240.26,Thermocouple,34
6208,OBS_100TI-8006AI,2012-04-30,238.26,Thermocouple,35
6209,OBS_100TI-8006AJ,2012-05-25,236.26,Thermocouple,36
6210,OBS_100TI-8006AK,2012-05-25,234.26,Thermocouple,37
6211,OBS_100TI-8006AL,2012-08-14,232.26,Thermocouple,38
6212,OBS_100TI-8006AM,2012-05-08,230.26,Thermocouple,39
6213,OBS_100TI-8006D,2012-04-30,330.09,Thermocouple,4
6214,OBS_100TI-8006AN,2012-05-08,228.26,Thermocouple,40
6215,OBS_100TI-8006AO,2012-05-08,226.26,Thermocouple,41
6216,OBS_100TI-8006AP,2012-05-25,224.26,Thermocouple,42
6217,OBS_100TI-8006AQ,2012-04-30,222.26,Thermocouple,43
6218,OBS_100TI-8006AR,2012-04-30,220.26,Thermocouple,44
6219,OBS_100TI-8006AS,2012-04-30,218.26,Thermocouple,45
6220,OBS_100TI-8006AT,2012-05-25,216.26,Thermocouple,46
6221,OBS_100TI-8006AU,2012-05-25,214.26,Thermocouple,47
6222,OBS_100TI-8006AV,2012-08-14,212.26,Thermocouple,48
6223,OBS_100TI-8006AW,2012-05-08,210.26,Thermocouple,49
6224,OBS_100TI-8006E,2012-04-30,326.45,Thermocouple,5
6225,OBS_100TI-8006AX,2012-04-30,208.26,Thermocouple,50
6226,OBS_100TI-8006AY,2012-05-08,206.26,Thermocouple,51
6227,OBS_100TI-8006AZ,2012-05-25,204.26,Thermocouple,52
6228,OBS_100TI-8006BA,2012-04-30,202.26,Thermocouple,53
6229,OBS_100TI-8006BB,2012-04-30,200.26,Thermocouple,54
6230,OBS_100TI-8006BC,2012-05-25,198.26,Thermocouple,55
6231,OBS_100TI-8006BD,2012-05-25,196.26,Thermocouple,56
6232,OBS_100TI-8006BE,2012-08-14,194.26,Thermocouple,57
6233,OBS_100TI-8006BF,2012-04-30,192.26,Thermocouple,58
6234,OBS_100TI-8006F,2012-04-30,322.81,Thermocouple,6
6235,OBS_100TI-8006G,2012-05-25,319.18,Thermocouple,7
6236,OBS_100TI-8006H,2012-05-25,315.54,Thermocouple,8
6237,OBS_100TI-8006I,2012-07-16,311.9,Thermocouple,9
6238,OBS_100TI-8006BG,2012-04-30,326.0,Piezometer,PiezT1
6239,OBS_100TI-8006BH,2012-05-08,247.95,Piezometer,PiezT2
6240,OBS_100PI-8008BG,2012-04-30,252.25,Piezometer,PiezP1
6241,OBS_100TI-8008A,2012-05-02,326.0,Thermocouple,1
6242,OBS_100TI-8008J,2012-04-30,290.25,Thermocouple,10
6243,OBS_100TI-8008K,2012-05-02,286.27,Thermocouple,11
6244,OBS_100TI-8008L,2012-05-02,282.3,Thermocouple,12
6245,OBS_100TI-8008M,2012-05-02,278.33,Thermocouple,13
6246,OBS_100TI-8008N,2012-05-02,274.36,Thermocouple,14
6247,OBS_100TI-8008O,2012-05-02,270.38,Thermocouple,15
6248,OBS_100TI-8008P,2012-05-08,266.41,Thermocouple,16
6249,OBS_100TI-8008Q,2012-05-08,262.44,Thermocouple,17
6250,OBS_100TI-8008R,2012-05-08,258.47,Thermocouple,18
6251,OBS_100TI-8008S,2012-04-30,254.49,Thermocouple,19
6252,OBS_100TI-8008B,2012-05-08,322.03,Thermocouple,2
6253,OBS_100TI-8008T,2012-04-30,250.52,Thermocouple,20
6254,OBS_100TI-8008U,2012-04-30,248.52,Thermocouple,21
6255,OBS_100TI-8008V,2012-05-08,246.52,Thermocouple,22
6256,OBS_100TI-8008W,2012-05-08,244.52,Thermocouple,23
6257,OBS_100TI-8008X,2012-05-08,242.52,Thermocouple,24
6258,OBS_100TI-8008Y,2012-05-08,258.0,Thermocouple,25
6259,OBS_100TI-8008Z,2012-05-08,256.0,Thermocouple,26
6260,OBS_100TI-8008AA,2012-04-30,254.0,Thermocouple,27
6261,OBS_100TI-8008AB,2012-04-30,252.0,Thermocouple,28
6262,OBS_100TI-8008AC,2012-04-30,250.0,Thermocouple,29
6263,OBS_100TI-8008C,2012-05-08,318.05,Thermocouple,3
6264,OBS_100TI-8008AD,2012-05-08,248.0,Thermocouple,30
6265,OBS_100TI-8008AE,2012-05-08,246.0,Thermocouple,31
6266,OBS_100TI-8008AF,2012-05-08,244.0,Thermocouple,32
6267,OBS_100TI-8008AG,2012-05-08,242.0,Thermocouple,33
6268,OBS_100TI-8008AH,2012-05-08,240.0,Thermocouple,34
6269,OBS_100TI-8008AI,2012-05-08,238.0,Thermocouple,35
6270,OBS_100TI-8008AJ,2012-05-08,236.0,Thermocouple,36
6271,OBS_100TI-8008AK,2012-04-30,234.0,Thermocouple,37
6272,OBS_100TI-8008AL,2012-04-30,232.0,Thermocouple,38
6273,OBS_100TI-8008AM,2012-04-30,230.0,Thermocouple,39
6274,OBS_100TI-8008D,2012-05-08,314.08,Thermocouple,4
6275,OBS_100TI-8008AN,2012-05-08,228.0,Thermocouple,40
6276,OBS_100TI-8008AO,2012-05-08,226.0,Thermocouple,41
6277,OBS_100TI-8008AP,2012-05-08,224.0,Thermocouple,42
6278,OBS_100TI-8008AQ,2012-05-08,222.0,Thermocouple,43
6279,OBS_100TI-8008AR,2012-05-08,220.0,Thermocouple,44
6280,OBS_100TI-8008AS,2012-05-08,218.0,Thermocouple,45
6281,OBS_100TI-8008AT,2012-05-08,216.0,Thermocouple,46
6282,OBS_100TI-8008AU,2012-04-30,214.0,Thermocouple,47
6283,OBS_100TI-8008AV,2012-04-30,212.0,Thermocouple,48
6284,OBS_100TI-8008AW,2012-04-30,210.0,Thermocouple,49
6285,OBS_100TI-8008E,2012-05-08,310.11,Thermocouple,5
6286,OBS_100TI-8008AX,2012-05-08,208.0,Thermocouple,50
6287,OBS_100TI-8008AY,2012-05-08,206.0,Thermocouple,51
6288,OBS_100TI-8008AZ,2012-05-08,204.0,Thermocouple,52
6289,OBS_100TI-8008BA,2012-05-08,202.0,Thermocouple,53
6290,OBS_100TI-8008BB,2012-05-08,200.0,Thermocouple,54
6291,OBS_100TI-8008BC,2012-05-08,198.0,Thermocouple,55
6292,OBS_100TI-8008BD,2012-04-30,196.0,Thermocouple,56
6293,OBS_100TI-8008BE,2012-04-30,194.0,Thermocouple,57
6294,OBS_100TI-8008BF,2012-04-30,192.0,Thermocouple,58
6295,OBS_100TI-8008F,2012-05-08,306.14,Thermocouple,6
6296,OBS_100TI-8008G,2012-05-08,302.16,Thermocouple,7
6297,OBS_100TI-8008H,2012-05-08,298.19,Thermocouple,8
6298,OBS_100TI-8008I,2012-04-30,294.22,Thermocouple,9
6299,OBS_100TI-8008BG,2012-05-08,252.25,Piezometer,PiezT1
6300,OBS_100PI-8007Y,2012-03-20,320.0,Piezometer,PiezP1
6301,OBS_100TI-8007A,2012-03-20,335.0,Thermocouple,1
6302,OBS_100TI-8007J,2012-03-20,310.88,Thermocouple,10
6303,OBS_100TI-8007K,2012-03-20,308.2,Thermocouple,11
6304,OBS_100TI-8007L,2012-03-20,305.52,Thermocouple,12
6305,OBS_100TI-8007M,2012-03-20,290.75,Thermocouple,13
6306,OBS_100TI-8007N,2012-03-20,287.06,Thermocouple,14
6307,OBS_100TI-8007O,2012-03-20,283.38,Thermocouple,15
6308,OBS_100TI-8007P,2012-03-20,279.69,Thermocouple,16
6309,OBS_100TI-8007Q,2012-03-20,276.0,Thermocouple,17
6310,OBS_100TI-8007R,2012-03-20,272.31,Thermocouple,18
6311,OBS_100TI-8007S,2012-03-20,268.63,Thermocouple,19
6312,OBS_100TI-8007B,2012-03-20,332.32,Thermocouple,2
6313,OBS_100TI-8007T,2012-03-20,264.94,Thermocouple,20
6314,OBS_100TI-8007U,2012-03-20,262.94,Thermocouple,21
6315,OBS_100TI-8007V,2012-03-20,260.94,Thermocouple,22
6316,OBS_100TI-8007W,2012-03-20,258.94,Thermocouple,23
6317,OBS_100TI-8007X,2012-03-20,256.94,Thermocouple,24
6318,OBS_100TI-8007C,2012-03-20,329.64,Thermocouple,3
6319,OBS_100TI-8007D,2012-03-20,326.96,Thermocouple,4
6320,OBS_100TI-8007E,2012-03-20,324.28,Thermocouple,5
6321,OBS_100TI-8007F,2012-03-20,321.6,Thermocouple,6
6322,OBS_100TI-8007G,2012-03-20,318.92,Thermocouple,7
6323,OBS_100TI-8007H,2012-03-20,316.24,Thermocouple,8
6324,OBS_100TI-8007I,2012-03-20,313.56,Thermocouple,9
6325,OBS_100TI-8007Y,2012-03-20,320.0,Piezometer,PiezT1
6326,OBS_100PI-8003Y,2012-05-08,326.8,Piezometer,PiezP1
6327,OBS_100PI-8003Z,2012-04-30,283.0,Piezometer,PiezP2
6328,OBS_100PI-8003AA,2012-04-30,256.0,Piezometer,PiezP3
6329,OBS_100TI-8003A,2012-04-24,341.8,Thermocouple,1
6330,OBS_100TI-8003J,2012-04-24,306.15,Thermocouple,10
6331,OBS_100TI-8003K,2012-04-24,302.27,Thermocouple,11
6332,OBS_100TI-8003L,2012-04-30,298.4,Thermocouple,12
6333,OBS_100TI-8003M,2012-04-24,294.53,Thermocouple,13
