PROJECT,SURFACE_PAD,PATTERN,WELL_PAIR,MAPPED_COMMON_WELLNAME,OBS_SUNCOR_WELLBORE_ID,TVDSS,OBS_MD,PROJECTED_MD,FILE_MNEMONIC_NAME,COMMON_MNEMONIC_NAME,MNEMONIC_VALUE
Mackay River,Pad 750,Pad 750 North,750-WP03,750-P03,SUN-AB0426901-093-12-W4-00,286.399993896484,142.800003051758,1135.75,M_GR,Gamma Ray,44.5555
Mackay River,Pad 750,Pad 750 North,750-WP03,750-P03,SUN-AB0426901-093-12-W4-00,276.399993896484,152.800003051758,1135.75,M_GR,Gamma Ray,31.7646
Mackay River,Pad 750,Pad 750 North,750-WP03,750-P03,SUN-AB0426901-093-12-W4-00,266.399993896484,162.800003051758,1135.75,M_GR,Gamma Ray,28.9811
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,429.799987792969,0,714.159973144531,M_GR,Gamma Ray,50.2244
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,419.799987792969,10,714.159973144531,M_GR,Gamma Ray,30.3259
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,409.799987792969,20,714.159973144531,M_GR,Gamma Ray,24.9683
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,399.799987792969,30,714.159973144531,M_GR,Gamma Ray,24.3512
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,349.799987792969,80,714.159973144531,M_GR,Gamma Ray,52.8611
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,339.799987792969,90,714.159973144531,M_GR,Gamma Ray,79.9848
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,329.799987792969,100,714.159973144531,M_GR,Gamma Ray,124.6767
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,319.799987792969,110,714.159973144531,M_GR,Gamma Ray,124.1338
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,269.799987792969,160,714.159973144531,M_GR,Gamma Ray,55.4661
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,259.799987792969,170,714.159973144531,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,433.5,0,1422,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,423.5,10,1422,M_GR,Gamma Ray,56.67788
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,373.5,60,1422,M_GR,Gamma Ray,95.63982
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,363.5,70,1422,M_GR,Gamma Ray,90.12618
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,353.5,80,1422,M_GR,Gamma Ray,97.73302
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,343.5,90,1422,M_GR,Gamma Ray,75.891495
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,293.5,140,1422,M_GR,Gamma Ray,70.49532
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,283.5,150,1422,M_GR,Gamma Ray,44.312584
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,273.5,160,1422,M_GR,Gamma Ray,26.180809
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,271.700012207031,170,1422,M_GR,Gamma Ray,62.20948
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,387.404174804688,46.0960006713867,1422,M_GR,Gamma Ray,86.009995
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,377.432891845703,56.0960006713867,1422,M_GR,Gamma Ray,72.55761
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,367.512664794922,66.0960006713867,1422,M_GR,Gamma Ray,67.237175
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,357.605224609375,76.0960006713867,1422,M_GR,Gamma Ray,96.894135
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,308.213592529297,126.096000671387,1422,M_GR,Gamma Ray,23.894678
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,298.444671630859,136.095993041992,1422,M_GR,Gamma Ray,82.39494
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,288.743469238281,146.095993041992,1422,M_GR,Gamma Ray,50.476624
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,279.100250244141,156.095993041992,1422,M_GR,Gamma Ray,34.65026
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,389.799987792969,40,714.159973144531,M_GR,Gamma Ray,26.0583
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,379.799987792969,50,714.159973144531,M_GR,Gamma Ray,24.0016
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,369.799987792969,60,714.159973144531,M_GR,Gamma Ray,49.0131
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,359.799987792969,70,714.159973144531,M_GR,Gamma Ray,48.7683
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,309.799987792969,120,714.159973144531,M_GR,Gamma Ray,114.0683
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,299.799987792969,130,714.159973144531,M_GR,Gamma Ray,88.8903
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,289.799987792969,140,714.159973144531,M_GR,Gamma Ray,61.2072
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0427160-093-12-W4-00,279.799987792969,150,714.159973144531,M_GR,Gamma Ray,43.4188
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,413.5,20,1422,M_GR,Gamma Ray,51.726868
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,403.5,30,1422,M_GR,Gamma Ray,38.680744
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,393.5,40,1422,M_GR,Gamma Ray,66.209045
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,383.5,50,1422,M_GR,Gamma Ray,94.85864
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,333.5,100,1422,M_GR,Gamma Ray,115.07988
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,323.5,110,1422,M_GR,Gamma Ray,110.28102
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,313.5,120,1422,M_GR,Gamma Ray,76.14772
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-00,303.5,130,1422,M_GR,Gamma Ray,75.35585
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,427.403991699219,6.09600019454956,1422,M_GR,Gamma Ray,43.5593
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,417.404022216797,16.0960006713867,1422,M_GR,Gamma Ray,55.81462
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,407.404022216797,26.0960006713867,1422,M_GR,Gamma Ray,43.296547
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,397.404022216797,36.0960006713867,1422,M_GR,Gamma Ray,74.13636
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,347.708465576172,86.0960006713867,1422,M_GR,Gamma Ray,75.75411
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,337.811645507813,96.0960006713867,1422,M_GR,Gamma Ray,97.2278
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,327.90234375,106.096000671387,1422,M_GR,Gamma Ray,97.382904
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,318.033294677734,116.096000671387,1422,M_GR,Gamma Ray,111.610275
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,269.44970703125,166.095993041992,1422,M_GR,Gamma Ray,54.0109
Mackay River,Pad 750,Pad 750 North,750-WP09,750-P09,SUN-AB0471742-093-12-W4-02,260.839080810547,176.095993041992,1422,M_GR,Gamma Ray,54.0109
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,417.949981689453,15.4499998092651,773.320007324219,M_GR,Gamma Ray,37.0278
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,407.949981689453,25.4500007629395,773.320007324219,M_GR,Gamma Ray,59.7168
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,377.950012207031,55.4500007629395,773.320007324219,M_GR,Gamma Ray,103.5427
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,367.950012207031,65.4499969482422,773.320007324219,M_GR,Gamma Ray,71.9133
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,337.950012207031,95.4499969482422,773.320007324219,M_GR,Gamma Ray,95.4864
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,327.950012207031,105.449996948242,773.320007324219,M_GR,Gamma Ray,109.0023
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,297.950012207031,135.449996948242,773.320007324219,M_GR,Gamma Ray,81.3401
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,287.950012207031,145.449996948242,773.320007324219,M_GR,Gamma Ray,42.8085
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,257.950012207031,175.449996948242,773.320007324219,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,433.399993896484,-4.55000019073486,773.320007324219,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,427.949981689453,5.44999980926514,773.320007324219,M_GR,Gamma Ray,37.7435
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,397.949981689453,35.4500007629395,773.320007324219,M_GR,Gamma Ray,32.866
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,387.950012207031,45.4500007629395,773.320007324219,M_GR,Gamma Ray,61.271
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,357.950012207031,75.4499969482422,773.320007324219,M_GR,Gamma Ray,81.06
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,347.950012207031,85.4499969482422,773.320007324219,M_GR,Gamma Ray,53.1811
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,317.950012207031,115.449996948242,773.320007324219,M_GR,Gamma Ray,91.9454
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,307.950012207031,125.449996948242,773.320007324219,M_GR,Gamma Ray,105.8671
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,277.950012207031,155.449996948242,773.320007324219,M_GR,Gamma Ray,33.7174
Mackay River,Pad 750,Pad 750 South,750-WP16,750-P16,SUN-AB0427839-093-12-W4-00,267.950012207031,165.449996948242,773.320007324219,M_GR,Gamma Ray,57.7083
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,385.899993896484,50,1286.18005371094,M_GR,Gamma Ray,43.823574
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,375.899993896484,60,1286.18005371094,M_GR,Gamma Ray,77.36686
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,365.899993896484,70,1286.18005371094,M_GR,Gamma Ray,108.61037
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,355.899993896484,80,1286.18005371094,M_GR,Gamma Ray,113.283966
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,345.899993896484,90,1286.18005371094,M_GR,Gamma Ray,78.320885
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,285.899993896484,150,1286.18005371094,M_GR,Gamma Ray,46.95804
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,275.899993896484,160,1286.18005371094,M_GR,Gamma Ray,47.225594
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,433.399993896484,-3.54999995231628,667.380004882813,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,426.949981689453,6.44999980926514,667.380004882813,M_GR,Gamma Ray,35.8589
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,416.949981689453,16.4500007629395,667.380004882813,M_GR,Gamma Ray,32.5191
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,356.950012207031,76.4499969482422,667.380004882813,M_GR,Gamma Ray,31.7776
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,346.950012207031,86.4499969482422,667.380004882813,M_GR,Gamma Ray,27.5455
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,336.950012207031,96.4499969482422,667.380004882813,M_GR,Gamma Ray,90.4824
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,326.950012207031,106.449996948242,667.380004882813,M_GR,Gamma Ray,106.8767
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,316.950012207031,116.449996948242,667.380004882813,M_GR,Gamma Ray,84.3762
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,438,0,1415,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,428,10,1415,M_GR,Gamma Ray,48.54758
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,418,20,1415,M_GR,Gamma Ray,35.579025
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,408.000061035156,30,1415,M_GR,Gamma Ray,42.440903
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,398.000122070313,40,1415,M_GR,Gamma Ray,47.651726
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,338.001342773438,100,1415,M_GR,Gamma Ray,53.09205
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,328.001983642578,110,1415,M_GR,Gamma Ray,101.53976
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,318.002655029297,120,1415,M_GR,Gamma Ray,92.956276
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,308.003356933594,130,1415,M_GR,Gamma Ray,36.511707
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,298.003814697266,140,1415,M_GR,Gamma Ray,76.26723
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,425.5,10,667.380004882813,M_GR,Gamma Ray,40.77008
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,415.5,20,667.380004882813,M_GR,Gamma Ray,55.114895
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,405.5,30,667.380004882813,M_GR,Gamma Ray,26.343517
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,395.5,40,667.380004882813,M_GR,Gamma Ray,26.336143
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,385.5,50,667.380004882813,M_GR,Gamma Ray,33.255737
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,325.5,110,667.380004882813,M_GR,Gamma Ray,112.629166
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,315.5,120,667.380004882813,M_GR,Gamma Ray,95.20079
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,305.5,130,667.380004882813,M_GR,Gamma Ray,40.237347
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,435.899993896484,0,1286.18005371094,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,425.899993896484,10,1286.18005371094,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,415.899993896484,20,1286.18005371094,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,405.899993896484,30,1286.18005371094,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,395.899993896484,40,1286.18005371094,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,335.899993896484,100,1286.18005371094,M_GR,Gamma Ray,119.50123
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,325.899993896484,110,1286.18005371094,M_GR,Gamma Ray,112.85156
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,315.899993896484,120,1286.18005371094,M_GR,Gamma Ray,116.396355
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,305.899993896484,130,1286.18005371094,M_GR,Gamma Ray,87.39205
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0184088-093-12-W4-00,295.899993896484,140,1286.18005371094,M_GR,Gamma Ray,36.56666
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,406.949981689453,26.4500007629395,667.380004882813,M_GR,Gamma Ray,19.5875
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,396.949981689453,36.4500007629395,667.380004882813,M_GR,Gamma Ray,17.8601
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,386.949981689453,46.4500007629395,667.380004882813,M_GR,Gamma Ray,40.5246
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,376.949981689453,56.4500007629395,667.380004882813,M_GR,Gamma Ray,17.0436
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,366.950012207031,66.4499969482422,667.380004882813,M_GR,Gamma Ray,25.7963
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,306.950012207031,126.449996948242,667.380004882813,M_GR,Gamma Ray,21.0568
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,296.950012207031,136.449996948242,667.380004882813,M_GR,Gamma Ray,84.5936
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,286.950012207031,146.449996948242,667.380004882813,M_GR,Gamma Ray,24.1337
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,276.950012207031,156.449996948242,667.380004882813,M_GR,Gamma Ray,45.9027
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0427006-093-12-W4-00,266.950012207031,166.449996948242,667.380004882813,M_GR,Gamma Ray,64.6836
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,388.000244140625,50,1415,M_GR,Gamma Ray,52.62164
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,378.000366210938,60,1415,M_GR,Gamma Ray,61.95044
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,368.000549316406,70,1415,M_GR,Gamma Ray,43.701523
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,358.000793457031,80,1415,M_GR,Gamma Ray,53.247147
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,348.001098632813,90,1415,M_GR,Gamma Ray,46.218906
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,288.004211425781,150,1415,M_GR,Gamma Ray,32.355938
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,278.004638671875,160,1415,M_GR,Gamma Ray,28.182333
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,268.005035400391,170,1415,M_GR,Gamma Ray,40.451633
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486904-093-12-W4-00,258.005401611328,180,1415,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,435.5,0,667.380004882813,M_GR,Gamma Ray,-999.25
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,375.5,60,667.380004882813,M_GR,Gamma Ray,24.246603
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,365.5,70,667.380004882813,M_GR,Gamma Ray,29.39627
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,355.5,80,667.380004882813,M_GR,Gamma Ray,43.025074
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,345.5,90,667.380004882813,M_GR,Gamma Ray,41.491344
Mackay River,Pad 751,Pad 751 North,751-WP06,751-P06,SUN-AB0486902-093-12-W4-00,335.5,100,667.380004882813,M_GR,Gamma Ray,76.67912
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,438.700012207031,-16.2000007629395,433.670013427734,M_GR,Gamma Ray,368.6132
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,438.700012207031,-6.19999980926514,433.670013427734,M_GR,Gamma Ray,368.6132
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,414.900024414063,23.7999992370605,433.670013427734,M_GR,Gamma Ray,42.8142
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,404.900024414063,33.7999992370605,433.670013427734,M_GR,Gamma Ray,56.4176
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,374.899993896484,63.7999992370605,433.670013427734,M_GR,Gamma Ray,43.8497
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,364.899993896484,73.8000030517578,433.670013427734,M_GR,Gamma Ray,22.3326
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,334.899993896484,103.800003051758,433.670013427734,M_GR,Gamma Ray,84.3799
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,324.899993896484,113.800003051758,433.670013427734,M_GR,Gamma Ray,100.1506
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,294.899993896484,143.800003051758,433.670013427734,M_GR,Gamma Ray,79.7512
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,284.899993896484,153.800003051758,433.670013427734,M_GR,Gamma Ray,30.8593
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,434.900024414063,3.79999995231628,433.670013427734,M_GR,Gamma Ray,55.896
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,424.900024414063,13.8000001907349,433.670013427734,M_GR,Gamma Ray,39.3086
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,394.900024414063,43.7999992370605,433.670013427734,M_GR,Gamma Ray,23.5164
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,384.899993896484,53.7999992370605,433.670013427734,M_GR,Gamma Ray,39.282
Mackay River,Pad 751,Pad 751 East,751-WP13,751-P13,SUN-AB0430458-093-12-W4-00,354.899993896484,83.8000030517578,433.670013427734,M_GR,Gamma Ray,29.4348
